img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/1489364ccc.jpg,Brothers In Arms: Hell's Highway,PS3,Shooter,Ubisoft,Gearbox Software,6,0.94,0.45,,0.34,0.15,23/09/08,
/games/boxart/6187769ccc.jpg,Hot Shots Golf Fore!,PS2,Sports,Sony Computer Entertainment,Clap Hanz,,0.94,0.46,,0.36,0.12,17/08/04,
/games/boxart/9195693ccc.jpg,MLB 06: The Show,PS2,Sports,Sony Computer Entertainment,SCEA San Diego Studios,,0.94,0.78,,0.03,0.13,28/02/06,
/games/boxart/full_2755590AmericaFrontccc.jpg,MVP Baseball 2005,XB,Sports,EA Sports,EA Canada,,0.94,0.7,,0.2,0.03,22/02/05,
/games/boxart/full_2317246AmericaFrontccc.jpg,Tony Hawk: RIDE,Wii,Sports,Activision,Buzz Monkey Software,4.3,0.94,0.69,,0.17,0.08,17/11/09,
/games/boxart/full_1880144AmericaFrontccc.jpeg,NBA 2K14,XOne,Sports,2K Sports,Visual Concepts,,0.94,0.72,,0.12,0.09,22/11/13,05/01/18
/games/boxart/full_5307689AmericaFrontccc.jpg,NCAA Football 10,X360,Sports,EA Sports,EA Tiburon,8.1,0.94,0.87,,,0.07,14/07/09,
/games/boxart/4579490ccc.jpg,MLB 2000,PS,Sports,Sony Computer Entertainment,989 Sports,,0.94,0.52,,0.35,0.06,28/02/99,
/games/boxart/full_5893411AmericaFrontccc.jpg,The Sims 2,DS,Simulation,Electronic Arts,Maxis,,0.94,0.81,,0.05,0.07,24/10/05,
/games/boxart/full_ea-sports-active-2_3AmericaFront.jpg,EA Sports Active 2,PS3,Sports,Electronic Arts,EA Vancouver,8,0.94,0.54,,0.27,0.12,16/11/10,
/games/boxart/full_4096472PALFrontccc.jpg,Colin McRae Rally 04,PS2,Racing,Codemasters,Codemasters,,0.94,0.01,0.01,0.71,0.21,19/09/03,
/games/boxart/9790375ccc.jpg,SaGa Frontier 2,PS,Role-Playing,Square EA,SquareSoft,7.4,0.94,0.1,0.71,0.07,0.06,31/01/00,
/games/boxart/full_4333624AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2009,PS3,Fighting,THQ,Yuke's Media Creations,,0.94,0.51,0.01,0.3,0.12,09/11/08,
/games/boxart/full_8811106AmericaFrontccc.jpg,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,PS,Misc,Midway Games,Digital Eclipse,,0.94,0.52,,0.36,0.06,31/12/96,
/games/boxart/3608993ccc.jpg,Destroy All Humans!,PS2,Adventure,THQ,Pandemic Studios,,0.94,0.78,,0.03,0.13,21/06/05,
/games/boxart/847913ccc.jpg,The SpongeBob SquarePants Movie,GC,Platform,THQ,Heavy Iron Studios,6.6,0.94,0.73,,0.19,0.03,27/10/04,
/games/boxart/full_6894452AmericaFrontccc.jpg,Prince of Persia: The Sands of Time,XB,Adventure,Ubisoft,Ubisoft Montreal,9,0.94,0.57,,0.33,0.04,12/11/03,
/games/boxart/full_8573983AmericaFrontccc.jpg,Castlevania: Lament of Innocence,PS2,Action,Konami,Konami Computer Entertainment Tokyo,8.1,0.94,0.46,,0.36,0.12,21/10/03,
/games/boxart/full_3715573AmericaFrontccc.jpg,Brutal Legend,PS3,Action,Electronic Arts,Double Fine Productions,7.9,0.94,0.54,,0.27,0.13,13/10/09,
/games/boxart/full_9829819AmericaFrontccc.jpg,Skylanders: Spyro's Adventure,PS3,Action,Activision,Toys for Bob,8,0.94,0.39,,0.4,0.15,16/10/11,
/games/boxart/full_6488035AmericaFrontccc.jpg,Borderlands 2,PC,Shooter,2K Games,Gearbox Software,,0.94,0.43,,0.42,0.09,18/09/12,28/03/19
/games/boxart/full_2483926AmericaFrontccc.jpg,Lego Batman 3: Beyond Gotham,X360,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,0.94,0.48,,0.37,0.08,11/11/14,01/12/18
/games/boxart/full_ncaa-football-11_7AmericaFront.jpg,NCAA Football 11,X360,Sports,EA Sports,EA Tiburon,8.5,0.93,0.86,,,0.06,13/07/10,
/games/boxart/4869976ccc.jpg,Toy Story 2: Buzz Lightyear to the Rescue!,N64,Platform,Activision,Traveller's Tales,,0.93,0.71,,0.2,0.01,17/11/99,
/games/boxart/779474ccc.jpg,Mega Man 4,NES,Platform,Capcom,Capcom,,0.93,0.51,0.32,0.09,0.01,01/01/92,
/games/boxart/full_3755808AmericaFrontccc.jpg,Build-A-Bear Workshop,DS,Simulation,Game Factory,Neko Entertainment,,0.93,0.85,,0.01,0.07,05/11/07,
/games/boxart/full_59054AmericaFrontccc.jpg,NCAA Football 13,PS3,Sports,EA Sports,EA Tiburon,7.1,0.93,0.82,,,0.11,10/07/12,06/02/18
/games/boxart/full_jak-and-daxter-collection_592AmericaFront.jpg,Jak and Daxter Collection,PS3,Platform,Sony Computer Entertainment,Naughty Dog,,0.93,0.6,,0.18,0.15,07/02/12,
/games/boxart/full_2000092AmericaFrontccc.jpg,Fallout 76,XOne,Role-Playing,Bethesda Softworks,Bethesda Game Studios,5.1,0.93,0.59,,0.26,0.09,14/11/18,02/11/18
/games/boxart/5790751ccc.jpg,Cars,GC,Racing,THQ,Rainbow Studios,7.6,0.93,0.72,,0.19,0.03,06/06/06,
/games/boxart/full_monster-high-ghoul-spirit_344AmericaFront.jpg,Monster High: Ghoul Spirit,DS,Adventure,THQ,THQ,,0.93,0.69,,0.16,0.07,25/10/11,
/games/boxart/full_3468406AmericaFrontccc.jpg,Monster Trucks / Quad Desert Fury Double Value!,GBA,Racing,Majesco,Skyworks Technologies,,0.93,0.67,,0.25,0.02,25/04/05,
/games/boxart/full_5025527AmericaFrontccc.jpg,SnoCross Championship Racing,PS,Racing,Crave Entertainment,UDS,,0.93,0.52,,0.35,0.06,22/08/00,
/games/boxart/full_4440114AmericaFrontccc.jpg,LEGO The Lord of the Rings,Wii,Misc,Warner Bros. Interactive Entertainment,Unknown,,0.93,0.48,,0.37,0.08,13/11/12,
/games/boxart/full_2972651AmericaFrontccc.jpg,Monster Hunter: World,XOne,Action,Capcom,Capcom,9.4,0.93,0.67,,0.17,0.09,26/01/18,30/01/18
/games/boxart/4985697ccc.jpg,NHL 2003,PS2,Sports,EA Sports,EA Canada,,0.93,0.46,,0.36,0.12,30/09/02,
/games/boxart/full_95645AmericaFrontccc.jpg,Operation Flashpoint: Dragon Rising,X360,Shooter,Codemasters,Codemasters,7.4,0.93,0.36,0.02,0.45,0.1,06/10/09,
/games/boxart/1006074ccc.jpg,Spider-Man,2600,Action,Parker Bros.,Parker Bros.,,0.93,0.87,,0.05,0.01,01/01/82,
/games/boxart/full_331758AmericaFrontccc.jpg,Teenage Mutant Ninja Turtles,GBA,Action,Konami,Konami,,0.93,0.67,,0.25,0.02,31/10/03,
/games/boxart/full_6087370AmericaFrontccc.jpg,SingStar Abba,PS3,Misc,Sony Computer Entertainment,SCEE London Studio,,0.93,0.27,,0.51,0.16,02/12/08,
/games/boxart/full_6303398AmericaFrontccc.jpg,Castlevania II: Simon's Quest,NES,Platform,Konami,Konami,,0.93,0.45,0.42,0.06,,01/11/88,
/games/boxart/7281822ccc.jpg,Tony Hawk's Pro Skater 4,XB,Sports,Activision,Neversoft Entertainment,,0.93,0.59,,0.3,0.04,23/10/02,
/games/boxart/full_3467939AmericaFrontccc.jpg,MLB 12: The Show,PS3,Sports,Sony Computer Entertainment America,SCE San Diego Studio,,0.93,0.86,,,0.07,06/03/12,
/games/boxart/full_8312729AmericaFrontccc.jpg,Phoenix Wright: Ace Attorney,DS,Adventure,Capcom,Capcom,8.1,0.93,0.44,0.39,0.05,0.05,12/10/05,
/games/boxart/full_5345172AmericaFrontccc.jpg,MLB 07: The Show,PS2,Sports,Sony Computer Entertainment,SCE San Diego Studio,,0.93,0.77,,0.03,0.13,26/02/07,04/12/18
/games/boxart/full_9637901AmericaFrontccc.jpg,FIFA Street (2012),X360,Sports,EA Sports,EA Canada,,0.93,0.21,,0.63,0.1,13/03/12,31/01/18
/games/boxart/full_kingdom-hearts-recoded_606AmericaFront.jpg,Kingdom Hearts Re:coded,DS,Role-Playing,Square Enix,High Horse Entertainment,6.8,0.93,0.53,0.27,0.09,0.05,11/01/11,
/games/boxart/full_1963214AmericaFrontccc.jpg,Bayonetta,X360,Action,Sega,PlatinumGames,8.9,0.93,0.51,0.09,0.25,0.08,05/01/10,
/games/boxart/full_2548266AmericaFrontccc.jpg,2 Games in 1 Double Pack: Finding Nemo / Monsters Inc.,GBA,Misc,THQ,Vicarious Visions,,0.93,0.67,,0.25,0.02,08/06/05,
/games/boxart/full_9559299AmericaFrontccc.jpg,Guitar Hero: Metallica,Wii,Misc,Activision,BudCat Creations,8.9,0.93,0.4,,0.43,0.1,29/03/09,
/games/boxart/full_xenoblade-chronicles_503AmericaFront.jpg,Xenoblade Chronicles,Wii,Role-Playing,Nintendo,Monolith Soft,9.3,0.92,0.43,0.16,0.25,0.07,06/04/12,
/games/boxart/full_1001231AmericaFrontccc.png,BUZZ! Quiz World,PS3,Misc,Sony Computer Entertainment,Magenta Software,7.8,0.92,0.16,,0.58,0.18,10/11/09,
/games/boxart/9416763ccc.jpg,Blue Dragon,X360,Role-Playing,Microsoft Game Studios,Mistwalker Corporation / Artoon,7.7,0.92,0.3,0.21,0.33,0.08,28/08/07,
/games/boxart/724208ccc.jpg,NHL 98,PS,Sports,EA Sports,EA Canada,,0.92,0.51,,0.35,0.06,31/08/97,
/games/boxart/full_44113PALFrontccc.jpg,Killzone: Mercenary,PSV,Misc,Sony Computer Entertainment America,Guerrilla Games,7.4,0.92,0.2,0.04,0.47,0.2,10/09/13,03/01/18
/games/boxart/6274927ccc.jpg,Cars,Wii,Racing,THQ,Rainbow Studios,,0.92,0.83,,0.03,0.07,16/11/06,
/games/boxart/7848185ccc.gif,Starsky & Hutch,PS2,Racing,Gotham Games,Minds-Eye Productions,6,0.92,0.45,,0.35,0.12,09/09/03,
/games/boxart/2955792ccc.jpg,Balloon Fight,NES,Platform,Nintendo,Nintendo R&D1,,0.92,0.39,0.43,0.09,0.01,01/06/86,
/games/boxart/764653ccc.jpg,Top Gun: Combat Zones,PS2,Simulation,Titus,Digital Integration,,0.92,0.45,,0.35,0.12,21/10/01,
/games/boxart/full_far-cry-3_392AmericaFront.jpg,Far Cry 3,PC,Shooter,Ubisoft,Ubisoft Montreal,,0.92,0.22,,0.64,0.06,04/12/12,
/games/boxart/full_nickelodeon-fit_10AmericaFront.jpg,Nickelodeon Fit,Wii,Sports,2K Play,High Voltage Software,,0.92,0.76,,0.09,0.07,08/11/10,
/games/boxart/full_5523061AmericaFrontccc.jpg,Dante's Inferno,X360,Action,Electronic Arts,Visceral Games,7,0.92,0.63,0.02,0.2,0.08,09/02/10,
/games/boxart/3896434ccc.jpg,Teenage Mutant Ninja Turtles,PS2,Action,Konami,Konami,,0.92,0.45,,0.35,0.12,21/10/03,
/games/boxart/full_1162267AmericaFrontccc.jpg,Space Jam,PS,Sports,Acclaim Entertainment,Sculptured Software,,0.92,0.51,,0.35,0.06,31/10/96,
/games/boxart/9290614ccc.jpg,Sonic Riders,GC,Racing,Sega,Sonic Team,,0.92,0.71,,0.18,0.03,21/02/06,
/games/boxart/9580401ccc.jpg,Tobal No.1,PS,Fighting,Sony Computer Entertainment,DreamFactory,7.7,0.92,0.12,0.66,0.08,0.06,30/09/96,
/games/boxart/full_8481866AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2009,X360,Fighting,THQ,Yuke's Media Creations,7.8,0.92,0.58,,0.26,0.08,09/11/08,
/games/boxart/full_1302170AmericaFrontccc.jpg,NCAA Football 14,PS3,Sports,EA Sports,EA Tiburon,7.7,0.92,0.75,,,0.17,09/07/13,31/01/18
/games/boxart/full_2658757AmericaFrontccc.jpg,Kung Fu Panda,Wii,Platform,Activision,XPEC,,0.92,0.5,,0.32,0.09,03/06/08,
/games/boxart/full_8368824AmericaFrontccc.jpg,Knockout Kings 2000,N64,Fighting,EA Sports,Black Ops Entertainment,,0.92,0.63,,0.27,0.02,03/10/99,
/games/boxart/full_7273661AmericaFrontccc.png,Crysis 3,X360,Shooter,Electronic Arts,Crytek,7.6,0.92,0.51,0.01,0.32,0.08,19/02/13,07/02/18
/games/boxart/full_ssx_59AmericaFront.jpg,SSX,PS3,Sports,EA Sports,EA Canada,,0.92,0.35,0.02,0.42,0.13,28/02/12,
/games/boxart/full_7356188AmericaFrontccc.jpg,SpongeBob SquarePants: The Yellow Avenger,PSP,Action,THQ,Tantalus Interactive,5.7,0.92,0.55,,0.21,0.16,06/03/06,
/games/boxart/full_7351671AmericaFrontccc.jpg,EA Sports Grand Slam Tennis,Wii,Sports,EA Sports,EA Vancouver,7.9,0.92,0.28,0.02,0.51,0.11,08/06/09,
/games/boxart/3062265ccc.jpg,007: The World is not Enough,PS,Shooter,Electronic Arts,Black Ops Entertainment,6.4,0.92,0.51,,0.35,0.06,06/11/00,
/games/boxart/full_5115772AmericaFrontccc.jpg,Overwatch,PC,Shooter,Blizzard Entertainment,Blizzard Entertainment,9.5,0.92,0.37,,0.48,0.07,24/05/16,24/03/18
/games/boxart/full_8034841AmericaFrontccc.jpg,AMF Bowling Pinbusters!,Wii,Sports,Mud Duck Productions,Atomic Planet Entertainment,,0.91,0.84,,0,0.07,20/11/07,
/games/boxart/full_754945AmericaFrontccc.png,Operation Flashpoint: Dragon Rising,PS3,Shooter,Codemasters,Codemasters,7.3,0.91,0.23,0.05,0.46,0.17,06/10/09,
/games/boxart/6596525ccc.jpg,Street Hoops,PS2,Sports,Activision,Black Ops Entertainment,,0.91,0.45,,0.35,0.12,12/08/02,
/games/boxart/8030642ccc.jpg,Namco Museum,XB,Misc,Namco,Mass Media,,0.91,0.77,,0.11,0.04,09/10/02,
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_348AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,DS,Action,Disney Interactive Studios,Traveller's Tales,6.8,0.91,0.34,,0.47,0.1,10/05/11,
/games/boxart/full_dynasty-warriors-7_151AmericaFront.jpg,Dynasty Warriors 7,PS3,Action,Tecmo Koei,Omega Force,5.8,0.91,0.25,0.46,0.14,0.06,29/03/11,
/games/boxart/2707104ccc.jpg,Sonic Riders: Zero Gravity,Wii,Racing,Sega,Sonic Team,5.8,0.91,0.48,0.02,0.32,0.09,08/01/08,
/games/boxart/full_9921776AmericaFrontccc.jpg,Colin McRae Rally 2.0,PS,Racing,Codemasters,Codemasters,8.3,0.91,0.02,0.02,0.8,0.07,05/12/00,
/games/boxart/full_588240AmericaFrontccc.jpg,Glover,N64,Platform,Hasbro Interactive,Interactive Studios Ltd.,,0.91,0.72,,0.17,0.01,31/10/98,
/games/boxart/full_2934122AmericaFrontccc.jpg,Skylanders: Trap Team,X360,Platform,Activision,Toys for Bob,,0.91,0.55,,0.27,0.08,05/10/14,17/03/18
/games/boxart/full_1564115AmericaFrontccc.jpg,Tom Clancy's EndWar,X360,Strategy,Ubisoft,Ubisoft Shanghai,8,0.91,0.58,0.01,0.24,0.09,04/11/08,
/games/boxart/full_9837240AmericaFrontccc.jpg,Tokyo Xtreme Racer 3,PS2,Racing,Crave Entertainment,Genki,,0.91,0.35,0.21,0.27,0.09,18/11/03,
/games/boxart/full_2977295JapanFrontccc.jpg,Super Momotarou Dentetsu III,SNES,Simulation,Hudson Soft,Hudson Soft,,0.91,,0.91,,0,09/12/94,
/games/boxart/full_8761992AmericaFrontccc.jpg,Assassin's Creed,PC,Adventure,Ubisoft,Ubisoft Montreal,7.6,0.91,0.01,,0.84,0.06,08/04/08,23/11/18
/games/boxart/full_3535693AmericaFrontccc.jpg,Sonic Mega Collection Plus,XB,Misc,Sega,Sonic Team,,0.91,0.61,,0.26,0.04,02/11/04,
/games/boxart/full_3546011AmericaFrontccc.png,Crysis 3,PS3,Shooter,Electronic Arts,Crytek,8.2,0.91,0.26,0.03,0.48,0.14,19/02/13,13/03/18
/games/boxart/full_8995351AmericaFrontccc.png,Mx vs. ATV Reflex,PS3,Racing,THQ,Rainbow Studios,,0.91,0.52,,0.26,0.13,01/12/09,
/games/boxart/full_1711061AmericaFrontccc.jpg,Knockout Kings 2002,PS2,Sports,EA Sports,Black Ops Entertainment,,0.91,0.45,,0.35,0.12,04/03/02,
/games/boxart/full_socom-4-us-navy-seals_869AmericaFront.jpg,SOCOM 4: U.S. Navy SEALs,PS3,Shooter,Sony Computer Entertainment,Zipper Interactive,7,0.9,0.66,0.04,0.12,0.09,19/04/11,
/games/boxart/full_7634268AmericaFrontccc.jpg,Marvel: Ultimate Alliance 2,X360,Role-Playing,Activision,Vicarious Visions,7.4,0.9,0.68,,0.15,0.08,15/09/09,
/games/boxart/full_9865324AmericaFrontccc.png,Final Fantasy X / X-2 HD Remaster,PS4,Role-Playing,Square Enix,Square Enix,9.3,0.9,0.34,0.07,0.36,0.14,12/05/15,22/03/19
/games/boxart/full_the-witcher-2-assassins-of-kings_898AmericaFront.jpg,The Witcher 2: Assassins of Kings,X360,Role-Playing,Warner Bros. Interactive,CD Projekt Red Studio,,0.9,0.48,0.02,0.33,0.08,17/04/12,
/games/boxart/7175532ccc.jpg,Tiger Woods PGA Tour 2002,PS2,Sports,EA Sports,EA Sports,,0.9,0.44,,0.35,0.12,24/02/02,
/games/boxart/206111ccc.jpg,Lost Odyssey,X360,Role-Playing,Microsoft Game Studios,Mistwalker Corporation / Feelplus Inc.,7.5,0.9,0.45,0.11,0.26,0.08,12/02/08,
/games/boxart/5004664ccc.jpg,X-Men Legends,XB,Role-Playing,Activision,Raven Software,8.2,0.9,0.62,,0.24,0.04,21/09/04,
/games/boxart/full_homefront_34AmericaFront.jpg,Homefront,PS3,Shooter,THQ,Kaos Studios,6.6,0.9,0.32,0.04,0.4,0.15,15/03/11,
/games/boxart/full_the-biggest-loser-ultimate-workout_9AmericaFront.jpg,The Biggest Loser: Ultimate Workout,X360,Sports,THQ,Blitz Games,8,0.9,0.73,,0.1,0.07,02/11/10,
/games/boxart/full_9144186AmericaFrontccc.png,James Cameron's Avatar: The Game,PS3,Action,Ubisoft,Ubisoft Montreal,5.8,0.9,0.32,,0.43,0.15,01/12/09,
/games/boxart/7822979ccc.jpg,Sonic Heroes,XB,Platform,Sega,Sonic Team,,0.9,0.41,0.01,0.43,0.05,27/01/04,
/games/boxart/full_5305540AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,PS3,Adventure,LucasArts,Traveller's Tales,,0.9,0.47,,0.3,0.13,17/11/09,
/games/boxart/full_8237638AmericaFrontccc.jpg,Resistance: Retribution,PSP,Shooter,Sony Computer Entertainment,SCEA Bend Studio,8,0.9,0.27,0.05,0.36,0.22,17/03/09,
/games/boxart/full_2715649AmericaFrontccc.jpg,Far Cry 4,X360,Shooter,Ubisoft,Ubisoft Montreal,,0.9,0.45,,0.37,0.08,18/11/14,23/01/18
/games/boxart/5434308ccc.jpg,Burnout Revenge,PS2,Racing,Electronic Arts,Criterion Games,9,0.9,0.75,,0.03,0.12,13/09/05,
/games/boxart/2012155ccc.jpg,3Xtreme,PS,Action,989 Studios,Unknown,2.9,0.9,0.5,,0.34,0.06,31/03/99,
/games/boxart/full_4228484AmericaFrontccc.jpg,Spider-Man 3,PS2,Platform,Activision,Vicarious Visions,4.4,0.9,0.74,0.01,0.03,0.12,04/05/07,
/games/boxart/full_cars-2-the-video-game_768AmericaFront.jpg,Cars 2,Wii,Racing,Disney Interactive Studios,Avalanche Software,8,0.9,0.43,,0.38,0.1,21/06/11,
/games/boxart/full_2936834AmericaFrontccc.jpg,James Bond 007: Agent Under Fire,XB,Shooter,Electronic Arts,EA Redwood Shores,,0.9,0.65,,0.22,0.03,26/03/02,
/games/boxart/full_8843320AmericaFrontccc.jpg,Buzz! Master Quiz,PSP,Misc,Sony Computer Entertainment,Relentless Software,7,0.9,0.22,,0.44,0.24,23/09/08,
/games/boxart/full_367202AmericaFrontccc.jpg,DJ Hero,PS3,Misc,Activision,FreeStyleGames,8.5,0.9,0.42,,0.34,0.15,27/10/09,
/games/boxart/full_mini-yonku-shining-scorpion-lets-ampamp-go_70JapanFront.jpg,Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,Racing,ASCII Entertainment,KID Corporation,,0.9,,0.9,,,20/12/96,
/games/boxart/full_3358961AmericaFrontccc.jpg,Killzone: Liberation,PSP,Shooter,Sony Computer Entertainment,Guerrilla Games,7.8,0.9,0.44,,0.28,0.19,31/10/06,
/games/boxart/full_6542139AmericaFrontccc.jpg,Harry Potter: Quidditch World Cup,PS2,Sports,Electronic Arts,Electronic Arts,,0.9,0.44,,0.34,0.11,28/10/03,
/games/boxart/full_6133105AmericaFrontccc.jpg,NBA Live 2005,XB,Sports,EA Sports,EA Canada,,0.9,0.81,,0.05,0.04,28/09/04,
/games/boxart/2652810ccc.jpg,Madden NFL 99,N64,Sports,EA Sports,EA Tiburon,,0.9,0.84,,0.05,0.01,01/09/98,
/games/boxart/1511429ccc.jpg,Hot Shots Tennis,PS2,Sports,Sony Computer Entertainment,Clap Hanz,,0.9,0.17,0.55,0.13,0.05,17/07/07,
/games/boxart/9646178ccc.jpg,MLB 2005,PS2,Sports,Sony Computer Entertainment,989 Sports,,0.9,0.44,,0.35,0.12,16/03/04,
/games/boxart/full_2609971AmericaFrontccc.jpg,TouchMaster 2,DS,Puzzle,Midway Games,Midway Studios San Diego,,0.89,0.3,,0.49,0.1,21/10/08,
/games/boxart/full_4015861AmericaFrontccc.jpg,God of War Saga,PS3,Action,Sony Computer Entertainment,SCEA Santa Monica Studio,,0.89,0.74,,,0.15,28/08/12,03/12/18
/games/boxart/1376740ccc.jpg,Finding Nemo,GC,Action,THQ,Traveller's Tales,,0.89,0.69,,0.18,0.02,12/05/03,
/games/boxart/full_resident-evil-revelations_61AmericaFront.jpg,Resident Evil: Revelations,3DS,Action,Capcom,Capcom,7.8,0.89,0.3,0.3,0.23,0.05,07/02/12,
/games/boxart/full_the-tomb-raider-trilogy_733AmericaFront.jpg,The Tomb Raider Trilogy,PS3,Action,Square Enix,Crystal Dynamics,8.5,0.89,0.27,,0.48,0.14,22/03/11,
/games/boxart/full_6586030AmericaFrontccc.jpg,Fortnite,PS4,Action,Gearbox Software,Epic Games,,0.89,0.42,,0.32,0.15,21/07/17,19/06/18
/games/boxart/6229067ccc.jpg,Blitz: The League,PS2,Sports,Midway Games,Midway Games,7.8,0.89,0.74,,0.03,0.12,17/10/05,
/games/boxart/full_211147JapanFrontccc.jpg,Pokémon Card GB2: GRdan Sanjou,GB,Strategy,Nintendo,Hudson Soft,,0.89,,0.89,,,28/03/01,
/games/boxart/full_9362694AmericaFrontccc.jpg,Pure,PS3,Racing,Disney Interactive Studios,Black Rock Studio,7,0.89,0.42,0,0.33,0.14,16/09/08,
/games/boxart/full_2230343AmericaFrontccc.jpg,NFL 2K2,PS2,Sports,Sega,Visual Concepts,,0.89,0.44,,0.34,0.11,19/11/01,
/games/boxart/full_fifa-soccer-09-all-play_3AmericaFront.jpg,FIFA Soccer 09 All-Play,Wii,Sports,Electronic Arts,EA Canada,,0.89,0.28,0,0.52,0.09,28/10/08,
/games/boxart/full_555243AmericaFrontccc.jpg,MLB 2001,PS,Sports,Sony Computer Entertainment,989 Sports,,0.89,0.49,,0.34,0.06,29/02/00,
/games/boxart/full_csi-hard-evidence_4AmericaFront.jpg,CSI: Hard Evidence,Wii,Adventure,Ubisoft,Telltale Games,,0.89,0.36,,0.43,0.1,15/01/08,
/games/boxart/full_5409259AmericaFrontccc.jpg,Samba De Amigo,Wii,Misc,Sega,Gearbox Software,6.7,0.89,0.41,0.01,0.37,0.09,23/09/08,
/games/boxart/full_2698392PALFrontccc.jpg,SingStar Anthems,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,,0.89,,,0.68,0.2,04/08/06,
/games/boxart/full_9328037AmericaFrontccc.jpg,Minecraft: Story Mode,PS3,Adventure,Mojang,Telltale Games,,0.89,0.32,,0.43,0.15,27/10/15,13/01/18
/games/boxart/1894013ccc.jpg,Classic NES Series: The Legend of Zelda,GBA,Adventure,Nintendo,Nintendo,,0.89,0.46,0.24,0.17,0.02,02/06/04,
/games/boxart/full_tiger-woods-pga-tour-12-the-masters_996AmericaFront.jpg,Tiger Woods PGA Tour 12: The Masters,PS3,Sports,EA Sports,EA Tiburon,,0.89,0.52,,0.25,0.11,29/03/11,
/games/boxart/full_rhythm-heaven_531AmericaFront.jpg,Rhythm Heaven Fever,Wii,Music,Nintendo,Nintendo / TNX,,0.89,0.11,0.77,,0.01,13/02/12,31/05/18
/games/boxart/4074428ccc.jpg,Tiger Woods PGA Tour 06,PS2,Sports,EA Sports,EA Sports,,0.89,0.74,,0.03,0.12,20/09/05,
/games/boxart/7758215ccc.jpg,Call of Duty: World at War,DS,Shooter,Activision,n-Space,7.4,0.89,0.56,,0.25,0.08,10/11/08,
/games/boxart/full_9804598AmericaFrontccc.jpg,Fire Emblem: The Sacred Stones,GBA,Strategy,Nintendo,Intelligent Systems,8.4,0.89,0.42,0.3,0.16,0.02,23/05/05,
/games/boxart/full_1003861AmericaFrontccc.jpg,Injustice 2,XOne,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,,0.89,0.65,,0.16,0.09,16/05/17,06/01/18
/games/boxart/full_dissidia-012-duodecim-final-fantasy_821AmericaFront.jpg,Dissidia 012: Duodecim Final Fantasy,PSP,Fighting,Square Enix,Square Enix,8.3,0.89,0.21,0.46,0.13,0.09,22/03/11,
/games/boxart/5272705ccc.gif,Madagascar,GBA,Platform,Activision,Vicarious Visions,5.5,0.89,0.62,,0.24,0.03,23/05/05,
/games/boxart/1046553ccc.jpg,The Simpsons Game,PS3,Platform,Electronic Arts,EA Redwood Shores,7.5,0.89,0.38,,0.36,0.14,30/10/07,
/games/boxart/full_4917983AmericaFrontccc.jpg,Ni no Kuni II: Revenant Kingdom,PS4,Role-Playing,Namco Bandai Games,Level 5,8.7,0.89,0.33,0.12,0.31,0.13,23/03/18,28/02/18
/games/boxart/full_1009979AmericaFrontccc.jpg,Fossil Fighters,DS,Role-Playing,Nintendo,RED Entertainment,6.9,0.89,0.83,,,0.06,10/08/09,
/games/boxart/full_3626219JapanFrontccc.jpg,Seiken Densetsu 3,SNES,Role-Playing,Square,SquareSoft,,0.89,,0.89,,0,30/09/95,
/games/boxart/full_461917PALFrontccc.jpg,Assassin's Creed III,PC,Action-Adventure,Ubisoft,Ubisoft Montreal,8.6,0.89,0.28,,0.54,0.07,20/11/12,12/04/18
/games/boxart/full_1782833AmericaFrontccc.jpg,ESPN NHL 2K5,PS2,Sports,Sega,Kush Games,,0.88,0.43,,0.33,0.11,30/08/04,
/games/boxart/full_9662628AmericaFrontccc.jpg,Star Wars: The Force Unleashed,DS,Action,LucasArts,n-Space,,0.88,0.5,0,0.29,0.09,16/09/08,
/games/boxart/full_1626718AmericaFrontccc.jpg,Buzz! Quiz TV,PS3,Misc,Sony Computer Entertainment,Relentless Software,7.9,0.88,0.28,,0.47,0.13,23/09/08,
/games/boxart/full_9602412AmericaFrontccc.jpg,Buzz! The Mega Quiz,PS2,Misc,Sony Computer Entertainment,Relentless Software,,0.88,0.32,,0.06,0.5,30/10/07,
/games/boxart/full_wwe-smackdown-vs-raw-2011_10AmericaFront.jpg,WWE SmackDown vs. Raw 2011,X360,Fighting,THQ,JAKKS Pacific,7.1,0.88,0.44,0,0.35,0.08,26/10/10,
/games/boxart/full_the-lord-of-the-rings-war-in-the-north_878AmericaFront.jpg,The Lord of the Rings: War in the North,X360,Role-Playing,Warner Bros. Interactive,Snowblind Studios,6.6,0.88,0.55,0,0.24,0.08,01/11/11,
